,path,emotion
3348,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3539.wav,neutral
3349,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3541.wav,neutral
3350,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3556.wav,neutral
3351,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3568.wav,neutral
3352,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3569.wav,neutral
3353,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/358.wav,neutral
3354,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3580.wav,neutral
3355,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3581.wav,neutral
3361,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3601.wav,neutral
3362,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/362.wav,neutral
3364,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3635.wav,neutral
3365,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3649.wav,neutral
3368,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3655.wav,neutral
3371,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3664.wav,neutral
3372,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3665.wav,neutral
3374,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3673.wav,neutral
3375,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3693.wav,neutral
3376,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3698.wav,neutral
3378,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3709.wav,neutral
3380,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3714.wav,neutral
3381,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3722.wav,neutral
3382,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3729.wav,neutral
3383,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3739.wav,neutral
3384,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3741.wav,neutral
3386,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3749.wav,neutral
3387,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/375.wav,neutral
3389,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/377.wav,neutral
3390,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3770.wav,neutral
3391,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3775.wav,neutral
3392,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3777.wav,neutral
3393,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/378.wav,neutral
3394,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3790.wav,neutral
3395,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3792.wav,neutral
3397,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3812.wav,neutral
3399,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3827.wav,neutral
3400,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3829.wav,neutral
3401,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3830.wav,neutral
3403,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3835.wav,neutral
3404,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/384.wav,neutral
3405,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3840.wav,neutral
3407,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3855.wav,neutral
3409,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3862.wav,neutral
3410,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3864.wav,neutral
3412,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3866.wav,neutral
3413,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3876.wav,neutral
3414,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/388.wav,neutral
3415,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/392.wav,neutral
3416,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3923.wav,neutral
3417,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/393.wav,neutral
3419,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3939.wav,neutral
3420,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3941.wav,neutral
3421,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3942.wav,neutral
3424,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3973.wav,neutral
3425,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3976.wav,neutral
3427,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3996.wav,neutral
3428,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3999.wav,neutral
3429,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4.wav,neutral
3430,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4004.wav,neutral
3434,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4035.wav,neutral
3435,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4036.wav,neutral
3439,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4075.wav,neutral
3440,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4079.wav,neutral
3442,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4085.wav,neutral
3443,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4086.wav,neutral
3445,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/409.wav,neutral
3447,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4096.wav,neutral
3448,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4101.wav,neutral
3450,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4131.wav,neutral
3451,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4133.wav,neutral
3452,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4144.wav,neutral
3453,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/416.wav,neutral
3454,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4174.wav,neutral
3455,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4182.wav,neutral
3456,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4184.wav,neutral
3458,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/419.wav,neutral
3459,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/42.wav,neutral
3460,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4217.wav,neutral
3461,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4219.wav,neutral
3462,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4222.wav,neutral
3463,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4230.wav,neutral
3465,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/424.wav,neutral
3467,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4267.wav,neutral
3468,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4268.wav,neutral
3470,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4271.wav,neutral
3471,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/428.wav,neutral
3474,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4302.wav,neutral
3475,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4304.wav,neutral
3477,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4311.wav,neutral
3478,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/434.wav,neutral
3479,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4348.wav,neutral
3481,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4351.wav,neutral
3484,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4366.wav,neutral
3485,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4368.wav,neutral
3487,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4372.wav,neutral
3489,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4382.wav,neutral
3490,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4396.wav,neutral
3491,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4403.wav,neutral
3492,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/441.wav,neutral
3493,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4424.wav,neutral
3494,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4426.wav,neutral
3495,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/443.wav,neutral
3496,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4434.wav,neutral
3498,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4444.wav,neutral
3500,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4465.wav,neutral
3502,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4502.wav,neutral
3503,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/451.wav,neutral
3504,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4511.wav,neutral
3506,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4531.wav,neutral
3507,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/454.wav,neutral
3508,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4542.wav,neutral
3510,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4549.wav,neutral
3511,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4550.wav,neutral
3512,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4562.wav,neutral
3513,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4574.wav,neutral
3514,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4579.wav,neutral
3517,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/460.wav,neutral
3519,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4617.wav,neutral
3520,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4633.wav,neutral
3521,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4637.wav,neutral
3522,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4651.wav,neutral
3523,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4656.wav,neutral
3524,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4659.wav,neutral
3525,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/466.wav,neutral
3526,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/467.wav,neutral
3527,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4683.wav,neutral
3531,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4716.wav,neutral
3532,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4728.wav,neutral
3534,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4742.wav,neutral
3537,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/477.wav,neutral
3539,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4779.wav,neutral
3540,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4781.wav,neutral
3542,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4795.wav,neutral
3544,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/480.wav,neutral
3546,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4891.wav,neutral
3547,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/49.wav,neutral
3548,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4904.wav,neutral
3550,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/491.wav,neutral
3551,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4914.wav,neutral
3552,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4917.wav,neutral
3553,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4920.wav,neutral
3554,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4926.wav,neutral
3556,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4947.wav,neutral
3557,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4955.wav,neutral
3558,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/4964.wav,neutral
3563,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/503.wav,neutral
3564,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5037.wav,neutral
3568,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5085.wav,neutral
3569,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5089.wav,neutral
3570,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5092.wav,neutral
3571,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5098.wav,neutral
3572,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5103.wav,neutral
3573,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5163.wav,neutral
3574,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5170.wav,neutral
3576,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5172.wav,neutral
3577,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/518.wav,neutral
3579,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/520.wav,neutral
3580,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5203.wav,neutral
3582,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5219.wav,neutral
3583,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5226.wav,neutral
3585,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5228.wav,neutral
3586,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5231.wav,neutral
3589,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5241.wav,neutral
3590,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5247.wav,neutral
3591,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5257.wav,neutral
3592,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5263.wav,neutral
3593,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5264.wav,neutral
3594,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5265.wav,neutral
3595,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/527.wav,neutral
3596,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5276.wav,neutral
3597,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5282.wav,neutral
3598,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/529.wav,neutral
3601,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5330.wav,neutral
3602,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5334.wav,neutral
3603,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5338.wav,neutral
3604,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5361.wav,neutral
3605,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5363.wav,neutral
3609,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/544.wav,neutral
3611,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5489.wav,neutral
3612,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/549.wav,neutral
3614,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5515.wav,neutral
3616,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5539.wav,neutral
3617,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5546.wav,neutral
3618,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5548.wav,neutral
3619,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/555.wav,neutral
3620,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5553.wav,neutral
3621,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/557.wav,neutral
3622,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/558.wav,neutral
3623,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5584.wav,neutral
3624,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5598.wav,neutral
3626,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5601.wav,neutral
3627,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5610.wav,neutral
3628,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5625.wav,neutral
3630,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5635.wav,neutral
3631,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5638.wav,neutral
3632,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5655.wav,neutral
3633,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5659.wav,neutral
3636,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5671.wav,neutral
3637,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5680.wav,neutral
3638,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5681.wav,neutral
3639,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5685.wav,neutral
3640,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/5690.wav,neutral
